date,flow,FDCPercentile,calMonthlyFDCPercentile,day,waterYear,waterMonth,waterDay,waterWeek,ewrMeasureExceedance,ewrExceedance,ewrFlowBandNumber,ewrFlowBand
1949-11-18,196.6159427295861,0.97,0.89,322,1949,2,49,7,0.9299999999999999,0.91,5,Dry
1949-11-19,196.6159427295861,0.97,0.89,323,1949,2,50,8,,0.91,5,Dry
1949-11-20,197.85102796759864,0.9674429040635514,0.8817943917936931,324,1949,2,51,8,,0.91,5,Dry
1949-11-21,201.44597362677595,0.96,0.86,325,1949,2,52,8,,0.9299999999999999,5,Dry
1949-11-22,203.8089946506679,0.95,0.83,326,1949,2,53,8,,0.9299999999999999,5,Dry
1949-11-23,205.94063187208795,0.9449760425064414,0.8,327,1949,2,54,8,,0.9299999999999999,5,Dry
1949-11-24,211.86577963973988,0.9356204123953582,0.78,328,1949,2,55,8,,0.9299999999999999,5,Dry
1949-11-25,213.02745577422584,0.9342864126504523,0.7616478189638778,329,1949,2,56,8,,0.9299999999999999,5,Dry
1949-11-26,216.76015759639935,0.93,0.75,330,1949,2,57,9,,0.9299999999999999,5,Dry
1949-11-27,223.3518526164988,0.92,0.72,331,1949,2,58,9,,0.9299999999999999,5,Dry
1949-11-28,228.68255337119885,0.9094585654023356,0.68,332,1949,2,59,9,0.89,0.9299999999999999,5,Dry
1949-11-29,234.61701480289815,0.9,0.65,333,1949,2,60,9,,0.9299999999999999,5,Dry
1949-11-30,236.1880607192076,0.8968083341984725,0.63,334,1949,2,61,9,,0.9299999999999999,5,Dry
1949-12-01,242.391699236284,0.885911659966254,0.9658497233542838,335,1949,3,62,9,,0.89,4,Mod_Dry
1949-12-02,250.28337236434916,0.8753280469610728,0.9527732225997372,336,1949,3,63,9,,0.89,4,Mod_Dry
1949-12-03,259.36941771991155,0.8557925560616066,0.9357925560616066,337,1949,3,64,10,,0.89,4,Mod_Dry
1949-12-04,263.11415809696183,0.8469425225544561,0.9269425225544562,338,1949,3,65,10,,0.89,4,Mod_Dry
1949-12-05,268.901049710804,0.8359862972275085,0.9118561593898219,339,1949,3,66,10,,0.89,4,Mod_Dry
1949-12-06,268.901049710804,0.8359862972275085,0.9118561593898219,340,1949,3,67,10,,0.89,4,Mod_Dry
1949-12-07,276.1648925085197,0.8264876409870453,0.9,341,1949,3,68,10,,0.89,4,Mod_Dry
1949-12-08,281.4649889839421,0.82,0.8924895283936186,342,1949,3,69,10,0.81,0.89,4,Mod_Dry
1949-12-09,283.22183480614996,0.81,0.89,343,1949,3,70,10,,0.89,4,Mod_Dry
1949-12-10,283.22183480614996,0.81,0.89,344,1949,3,71,11,,0.89,4,Mod_Dry
1949-12-11,283.22183480614996,0.81,0.89,345,1949,3,72,11,,0.81,4,Mod_Dry
1949-12-12,283.22183480614996,0.81,0.89,346,1949,3,73,11,,0.81,4,Mod_Dry
1949-12-13,283.22183480614996,0.81,0.89,347,1949,3,74,11,,0.81,4,Mod_Dry
1949-12-14,283.22183480614996,0.81,0.89,348,1949,3,75,11,,0.81,4,Mod_Dry
1949-12-15,294.59680269954964,0.79210406546573,0.86,349,1949,3,76,11,,0.81,4,Mod_Dry
1949-12-16,302.6397594058508,0.7801442724310819,0.8445362120591643,350,1949,3,77,11,,0.81,4,Mod_Dry
1949-12-17,310.07615820224606,0.77,0.8235604971870629,351,1949,3,78,12,,0.81,4,Mod_Dry
1949-12-18,313.5219265442754,0.7656192356309673,0.8140650374022963,352,1949,3,79,12,0.88,0.81,4,Mod_Dry
1949-12-19,317.9418365445629,0.76,0.8048714518228357,353,1949,3,80,12,,0.81,4,Mod_Dry
1949-12-20,324.0504043030841,0.75,0.79,354,1949,3,81,12,,0.81,4,Mod_Dry
1949-12-21,343.6813062294257,0.72,0.73,355,1949,3,82,12,,0.88,4,Mod_Dry
1949-12-22,347.3225793197573,0.7164662040707783,0.72,356,1949,3,83,12,,0.88,4,Mod_Dry
1949-12-23,353.9854470549364,0.71,0.69,357,1949,3,84,12,,0.88,4,Mod_Dry
1949-12-24,364.0219169855969,0.7,0.67,358,1949,3,85,13,,0.88,4,Mod_Dry
1949-12-25,375.0600984081756,0.69,0.64,359,1949,3,86,13,,0.88,4,Mod_Dry
1949-12-26,382.5955185449121,0.68,0.62,360,1949,3,87,13,,0.88,4,Mod_Dry
1949-12-27,389.56845523635724,0.67,0.58,361,1949,3,88,13,,0.88,4,Mod_Dry
1949-12-28,396.08395114131787,0.66,0.55,362,1949,3,89,13,0.81,0.88,4,Mod_Dry
1949-12-29,406.6998144009385,0.65,0.51,363,1949,3,90,13,,0.88,4,Mod_Dry
1949-12-30,418.19591894878914,0.64,0.48,364,1949,3,91,13,,0.88,4,Mod_Dry
1949-12-31,427.13455561928293,0.63,0.45,365,1949,3,92,14,,0.88,4,Mod_Dry
1950-01-01,435.072576070002,0.62,0.9339453327607646,1,1949,4,93,14,,0.81,4,Mod_Dry
1950-01-02,442.70876171301757,0.6133633061273253,0.9248033214664458,2,1949,4,94,14,,0.81,4,Mod_Dry
1950-01-03,446.5785846181075,0.61,0.92,3,1949,4,95,14,,0.81,4,Mod_Dry
1950-01-04,461.11495907205375,0.5965485209085978,0.8966000978267715,4,1949,4,96,14,,0.81,4,Mod_Dry
1950-01-05,477.8107042925146,0.5830690426112638,0.87,5,1949,4,97,14,,0.81,4,Mod_Dry
1950-01-06,490.357429468972,0.57,0.8491667457442661,6,1949,4,98,14,,0.81,4,Mod_Dry
1950-01-07,502.78711458791463,0.56,0.8140372317102271,7,1949,4,99,15,,0.81,4,Mod_Dry
1950-01-08,515.3885911234855,0.5490566117130489,0.79,8,1949,4,100,15,0.6799999999999999,0.81,4,Mod_Dry
1950-01-09,536.8780500492484,0.5366846661926873,0.75,9,1949,4,101,15,,0.81,4,Mod_Dry
1950-01-10,548.2220965164462,0.53,0.73,10,1949,4,102,15,,0.81,4,Mod_Dry
1950-01-11,566.6781447524033,0.52,0.7091874308658643,11,1949,4,103,15,,0.6799999999999999,3,Normal
1950-01-12,576.2093390100107,0.515596438368922,0.68,12,1949,4,104,15,,0.6799999999999999,3,Normal
1950-01-13,593.0643481918721,0.5074538814508912,0.65,13,1949,4,105,15,,0.6799999999999999,3,Normal
1950-01-14,606.9465370462163,0.5,0.63,14,1949,4,106,16,,0.6799999999999999,3,Normal
1950-01-15,619.7760781539125,0.4943500069769319,0.6,15,1949,4,107,16,,0.6799999999999999,3,Normal
1950-01-16,629.6537174892982,0.49,0.59,16,1949,4,108,16,,0.6799999999999999,3,Normal
1950-01-17,636.5830421564605,0.4851517010549252,0.56,17,1949,4,109,16,,0.6799999999999999,3,Normal
1950-01-18,643.9459976181907,0.48,0.55,18,1949,4,110,16,0.5900000000000001,0.6799999999999999,3,Normal
1950-01-19,643.9459976181907,0.48,0.55,19,1949,4,111,16,,0.6799999999999999,3,Normal
1950-01-20,643.9459976181907,0.48,0.55,20,1949,4,112,16,,0.6799999999999999,3,Normal
1950-01-21,648.4673831674933,0.4774918079533361,0.53,21,1949,4,113,17,,0.5900000000000001,3,Normal
1950-01-22,661.9724703331348,0.47,0.51,22,1949,4,114,17,,0.5900000000000001,3,Normal
1950-01-23,667.6421410203268,0.4675683013148911,0.5,23,1949,4,115,17,,0.5900000000000001,3,Normal
1950-01-24,684.5315944138771,0.46032448348573873,0.47,24,1949,4,116,17,,0.5900000000000001,3,Normal
1950-01-25,684.5315944138771,0.46032448348573873,0.47,25,1949,4,117,17,,0.5900000000000001,3,Normal
1950-01-26,690.1825223078384,0.45809010817178214,0.46,26,1949,4,118,17,,0.5900000000000001,3,Normal
1950-01-27,704.67905735114,0.45243324138505764,0.44,27,1949,4,119,17,,0.5900000000000001,3,Normal
1950-01-28,710.9145884918202,0.45,0.42259825655603317,28,1949,4,120,18,0.6599999999999999,0.5900000000000001,3,Normal
1950-01-29,725.0551639992441,0.44423849744608257,0.41,29,1949,4,121,18,,0.5900000000000001,3,Normal
1950-01-30,735.4577964051957,0.44,0.3880987366602937,30,1949,4,122,18,,0.5900000000000001,3,Normal
1950-01-31,755.4576420159573,0.43,0.36,31,1949,4,123,18,,0.5900000000000001,3,Normal
1950-02-01,763.9831940612547,0.42499126916753555,0.81,32,1949,5,124,18,,0.6599999999999999,3,Normal
1950-02-02,768.4059838906146,0.4223928962215814,0.8,33,1949,5,125,18,,0.6599999999999999,3,Normal
1950-02-03,782.3460362815399,0.41611783999456725,0.77,34,1949,5,126,18,,0.6599999999999999,3,Normal
1950-02-04,804.6174526821538,0.4069503772462709,0.74,35,1949,5,127,19,,0.6599999999999999,3,Normal
1950-02-05,827.494316859016,0.39707793574818645,0.71,36,1949,5,128,19,,0.6599999999999999,3,Normal
1950-02-06,857.9729404886403,0.3823405750711704,0.65,37,1949,5,129,19,,0.6599999999999999,3,Normal
1950-02-07,902.5164240287266,0.36434424985894875,0.59,38,1949,5,130,19,,0.6599999999999999,3,Normal
1950-02-08,964.9270885779065,0.3429459443191993,0.52,39,1949,5,131,19,0.41000000000000003,0.6599999999999999,3,Normal
1950-02-09,1006.5763361968478,0.32835554299689396,0.46,40,1949,5,132,19,,0.6599999999999999,3,Normal
1950-02-10,1140.1351393148987,0.295036962468002,0.3638821382600619,41,1949,5,133,19,,0.6599999999999999,3,Normal
1950-02-11,1491.9776575734118,0.2316056023502368,0.22443232680217595,42,1949,5,134,20,,0.41000000000000003,3,Normal
1950-02-12,1633.7233373327708,0.2122286656296536,0.2,43,1949,5,135,20,,0.41000000000000003,3,Normal
1950-02-13,1651.6647655158217,0.21,0.19761788453979165,44,1949,5,136,20,,0.41000000000000003,3,Normal
1950-02-14,1720.5290088274346,0.20322759552498573,0.18840723678032023,45,1949,5,137,20,,0.41000000000000003,3,Normal
1950-02-15,1855.6050297985278,0.19,0.17235966307981362,46,1949,5,138,20,,0.41000000000000003,3,Normal
1950-02-16,2030.4944665019214,0.17369288988720077,0.15207631435816374,47,1949,5,139,20,,0.41000000000000003,3,Normal
1950-02-17,2172.641743907072,0.16197201565153801,0.14225463247323594,48,1949,5,140,20,,0.41000000000000003,3,Normal
1950-02-18,2496.418801645369,0.12673611750022507,0.10622853277110877,49,1949,5,141,21,0.12,0.41000000000000003,3,Normal
1950-02-19,2755.804641325026,0.10555389323199205,0.08597215552637553,50,1949,5,142,21,,0.41000000000000003,3,Normal
1950-02-20,3020.345475408447,0.08557341515752778,0.07432291506329576,51,1949,5,143,21,,0.41000000000000003,3,Normal
1950-02-21,3334.2041961767445,0.06584786467292243,0.058671965564115545,52,1949,5,144,21,,0.12,2,Mod_Wet
1950-02-22,3660.9402197313575,0.04996402427543948,0.046584625563515815,53,1949,5,145,21,,0.12,2,Mod_Wet
1950-02-23,4086.6512208682816,0.03651584310574364,0.036275403975611784,54,1949,5,146,21,,0.12,2,Mod_Wet
1950-02-24,4445.468104244124,0.02764954085348192,0.029414941396404024,55,1949,5,147,21,,0.12,2,Mod_Wet
1950-02-25,4776.369216553725,0.01973166680545664,0.01793162594252088,56,1949,5,148,22,,0.12,2,Mod_Wet
1950-02-26,4990.689357245388,0.01692090956321477,0.01462101467577533,57,1949,5,149,22,,0.12,2,Mod_Wet
1950-02-27,5145.420578769227,0.014891646703945011,0.012230875682580612,58,1949,5,150,22,,0.12,2,Mod_Wet
1950-02-28,5234.178740173701,0.013727604705042935,0.010859825028111248,59,1949,5,151,22,0.010000000000000009,0.12,2,Mod_Wet
1950-03-01,5234.178740173701,0.013727604705042935,0.07381239061770353,60,1949,6,152,22,,0.010000000000000009,1,Wet
1950-03-02,5234.178740173701,0.013727604705042935,0.07381239061770353,61,1949,6,153,22,,0.010000000000000009,1,Wet
1950-03-03,5215.6793837916275,0.01397021932707481,0.07458141761799153,62,1949,6,154,22,,0.010000000000000009,1,Wet
1950-03-04,5102.627337963305,0.015452869793506584,0.0792810446690182,63,1949,6,155,23,,0.010000000000000009,1,Wet
1950-03-05,5026.863683530055,0.01644649195010706,0.08367606007809858,64,1949,6,156,23,,0.010000000000000009,1,Wet
1950-03-06,4926.279589817298,0.017765628214879325,0.09,65,1949,6,157,23,,0.010000000000000009,1,Wet
1950-03-07,4854.162521732637,0.018711426266121902,0.09545343478593779,66,1949,6,158,23,,0.010000000000000009,1,Wet
1950-03-08,4776.369216553725,0.01973166680545664,0.10090489545558426,67,1949,6,159,23,0.06999999999999995,0.010000000000000009,1,Wet
1950-03-09,4716.221788553293,0.02097792445542225,0.10398530099191507,68,1949,6,160,23,,0.010000000000000009,1,Wet
1950-03-10,4836.386225911263,0.01894455812232036,0.09679766400340403,69,1949,6,161,23,,0.010000000000000009,1,Wet
1950-03-11,4794.038037629635,0.01949994445476801,0.1,70,1949,6,162,24,,0.06999999999999995,1,Wet
1950-03-12,4657.782709341219,0.0224179163807531,0.10697821472285055,71,1949,6,163,24,,0.06999999999999995,1,Wet
1950-03-13,4581.572939557329,0.024295794242618025,0.11202619114125054,72,1949,6,164,24,,0.06999999999999995,1,Wet
1950-03-14,4496.744995409098,0.026386031738876034,0.12211579394737657,73,1949,6,165,24,,0.06999999999999995,1,Wet
1950-03-15,4428.465490585207,0.028068500678114186,0.13053569677353852,74,1949,6,166,24,,0.06999999999999995,1,Wet
1950-03-16,4357.015260392447,0.029829099166793778,0.13901667768303247,75,1949,6,167,24,,0.06999999999999995,1,Wet
1950-03-17,4261.751078515448,0.03218478666804932,0.1480661033155285,76,1949,6,168,24,,0.06999999999999995,1,Wet
1950-03-18,4166.098817801283,0.034550724282806734,0.1548492894821293,77,1949,6,169,25,0.14,0.06999999999999995,1,Wet
1950-03-19,4103.2643841434,0.036104920168854936,0.15892294294453718,78,1949,6,170,25,,0.06999999999999995,1,Wet
1950-03-20,4086.6512208682816,0.03651584310574364,0.16,79,1949,6,171,25,,0.06999999999999995,1,Wet
1950-03-21,4065.894399705625,0.03702925850842058,0.16156878072167014,80,1949,6,172,25,,0.14,2,Mod_Wet
1950-03-22,3973.877326017734,0.039305280572223676,0.16852334327895463,81,1949,6,173,25,,0.14,2,Mod_Wet
1950-03-23,3908.583728137819,0.04130149034500076,0.17611733615364203,82,1949,6,174,25,,0.14,2,Mod_Wet
1950-03-24,3908.583728137819,0.04130149034500076,0.17611733615364203,83,1949,6,175,25,,0.14,2,Mod_Wet
1950-03-25,3908.583728137819,0.04130149034500076,0.17611733615364203,84,1949,6,176,26,,0.14,2,Mod_Wet
1950-03-26,3908.583728137819,0.04130149034500076,0.17611733615364203,85,1949,6,177,26,,0.14,2,Mod_Wet
1950-03-27,3908.583728137819,0.04130149034500076,0.17611733615364203,86,1949,6,178,26,,0.14,2,Mod_Wet
1950-03-28,3908.583728137819,0.04130149034500076,0.17611733615364203,87,1949,6,179,26,0.25,0.14,2,Mod_Wet
1950-03-29,3908.583728137819,0.04130149034500076,0.17611733615364203,88,1949,6,180,26,,0.14,2,Mod_Wet
1950-03-30,3908.583728137819,0.04130149034500076,0.17611733615364203,89,1949,6,181,26,,0.14,2,Mod_Wet
1950-03-31,3908.583728137819,0.04130149034500076,0.17611733615364203,90,1949,6,182,26,,0.14,2,Mod_Wet
1950-04-01,3908.583728137819,0.04130149034500076,0.22422139478317804,91,1949,7,183,27,,0.25,2,Mod_Wet
1950-04-02,3882.0510529559683,0.04222959946648377,0.23,92,1949,7,184,27,,0.25,2,Mod_Wet
1950-04-03,3878.9920427795832,0.04233660319784345,0.23048367956616939,93,1949,7,185,27,,0.25,2,Mod_Wet
1950-04-04,3817.555356252453,0.04448564956307863,0.24016282281640397,94,1949,7,186,27,,0.25,2,Mod_Wet
1950-04-05,3758.4388611232566,0.04655353597044111,0.24785624344257345,95,1949,7,187,27,,0.25,2,Mod_Wet
1950-04-06,3758.4388611232566,0.04655353597044111,0.24785624344257345,96,1949,7,188,27,,0.25,2,Mod_Wet
1950-04-07,3741.966165784826,0.047129748459163914,0.25,97,1949,7,189,27,,0.25,2,Mod_Wet
1950-04-08,3739.919878239057,0.047201327300098295,0.25098005874268575,98,1949,7,190,28,0.28,0.25,2,Mod_Wet
1950-04-09,3739.919878239057,0.047201327300098295,0.25098005874268575,99,1949,7,191,28,,0.25,2,Mod_Wet
1950-04-10,3739.919878239057,0.047201327300098295,0.25098005874268575,100,1949,7,192,28,,0.25,2,Mod_Wet
1950-04-11,3739.919878239057,0.047201327300098295,0.25098005874268575,101,1949,7,193,28,,0.28,2,Mod_Wet
1950-04-12,3739.919878239057,0.047201327300098295,0.25098005874268575,102,1949,7,194,28,,0.28,2,Mod_Wet
1950-04-13,3721.0869321568384,0.04786010101678937,0.26,103,1949,7,195,28,,0.28,2,Mod_Wet
1950-04-14,3660.9402197313575,0.04996402427543948,0.2688855069170975,104,1949,7,196,28,,0.28,2,Mod_Wet
1950-04-15,3660.9402197313575,0.04996402427543948,0.2688855069170975,105,1949,7,197,29,,0.28,2,Mod_Wet
1950-04-16,3721.0869321568384,0.04786010101678937,0.26,106,1949,7,198,29,,0.28,2,Mod_Wet
1950-04-17,3739.919878239057,0.047201327300098295,0.25098005874268575,107,1949,7,199,29,,0.28,2,Mod_Wet
1950-04-18,3739.919878239057,0.047201327300098295,0.25098005874268575,108,1949,7,200,29,0.25,0.28,2,Mod_Wet
1950-04-19,3741.966165784826,0.047129748459163914,0.25,109,1949,7,201,29,,0.28,2,Mod_Wet
1950-04-20,3758.4388611232566,0.04655353597044111,0.24785624344257345,110,1949,7,202,29,,0.28,2,Mod_Wet
1950-04-21,3741.966165784826,0.047129748459163914,0.25,111,1949,7,203,29,,0.25,2,Mod_Wet
1950-04-22,3739.919878239057,0.047201327300098295,0.25098005874268575,112,1949,7,204,30,,0.25,2,Mod_Wet
1950-04-23,3739.919878239057,0.047201327300098295,0.25098005874268575,113,1949,7,205,30,,0.25,2,Mod_Wet
1950-04-24,3721.0869321568384,0.04786010101678937,0.26,114,1949,7,206,30,,0.25,2,Mod_Wet
1950-04-25,3660.9402197313575,0.04996402427543948,0.2688855069170975,115,1949,7,207,30,,0.25,2,Mod_Wet
1950-04-26,3653.3961262336034,0.05032002133201246,0.27,116,1949,7,208,30,,0.25,2,Mod_Wet
1950-04-27,3612.474344825059,0.05232993529073601,0.28,117,1949,7,209,30,,0.25,2,Mod_Wet
1950-04-28,3558.495337226861,0.05498116788900724,0.29,118,1949,7,210,30,0.24,0.25,2,Mod_Wet
1950-04-29,3517.1563599660903,0.05701157283658925,0.30454624009310677,119,1949,7,211,31,,0.25,2,Mod_Wet
1950-04-30,3478.708918353503,0.05889995713743039,0.317282972633003,120,1949,7,212,31,,0.25,2,Mod_Wet
1950-05-01,3405.024607871926,0.062456206713141164,0.11,121,1949,8,213,31,,0.24,2,Mod_Wet
1950-05-02,3405.024607871926,0.062456206713141164,0.11,122,1949,8,214,31,,0.24,2,Mod_Wet
1950-05-03,3334.2041961767445,0.06584786467292243,0.12489508513328626,123,1949,8,215,31,,0.24,2,Mod_Wet
1950-05-04,3241.578264089134,0.07034953347032005,0.13855037106899992,124,1949,8,216,31,,0.24,2,Mod_Wet
1950-05-05,3219.4810822496747,0.07165285463100997,0.14163746896730262,125,1949,8,217,31,,0.24,2,Mod_Wet
1950-05-06,3153.2087485755715,0.07556168497296435,0.15081834896103533,126,1949,8,218,32,,0.24,2,Mod_Wet
1950-05-07,3065.2662497667015,0.08122789024748603,0.16616108770273075,127,1949,8,219,32,,0.24,2,Mod_Wet
1950-05-08,3007.531476483443,0.08681300980658174,0.1803699793366898,128,1949,8,220,32,0.28,0.24,2,Mod_Wet
1950-05-09,2949.2557660302195,0.09179897081033173,0.19825371590152802,129,1949,8,221,32,,0.24,2,Mod_Wet
1950-05-10,2874.303122912068,0.09712199896675879,0.21691145003816184,130,1949,8,222,32,,0.24,2,Mod_Wet
1950-05-11,2813.9153791842346,0.10141480228623131,0.23513440115503495,131,1949,8,223,32,,0.28,2,Mod_Wet
1950-05-12,2746.9543839797047,0.10618427621102809,0.26,132,1949,8,224,32,,0.28,2,Mod_Wet
1950-05-13,2680.303761580924,0.11100295259071513,0.28250320938431317,133,1949,8,225,33,,0.28,2,Mod_Wet
1950-05-14,2607.978524420593,0.11654881791761469,0.3033911961981641,134,1949,8,226,33,,0.28,2,Mod_Wet
1950-05-15,2529.3164177492527,0.12340635004138374,0.33,135,1949,8,227,33,,0.28,2,Mod_Wet
1950-05-16,2496.418801645369,0.12673611750022507,0.35,136,1949,8,228,33,,0.28,2,Mod_Wet
1950-05-17,2470.603090574261,0.1293490823539695,0.36,137,1949,8,229,33,,0.28,2,Mod_Wet
1950-05-18,2433.7448421834797,0.13332477697706513,0.38,138,1949,8,230,33,0.35,0.28,2,Mod_Wet
1950-05-19,2424.221558495055,0.13436538255667424,0.39,139,1949,8,231,33,,0.28,2,Mod_Wet
1950-05-20,2398.0138768016063,0.137229085948391,0.41,140,1949,8,232,34,,0.28,2,Mod_Wet
1950-05-21,2266.799841205313,0.1525921900379496,0.47,141,1949,8,233,34,,0.35,2,Mod_Wet
1950-05-22,2219.917357989439,0.15755387433719334,0.49,142,1949,8,234,34,,0.35,2,Mod_Wet
1950-05-23,2149.004067981835,0.163901205498053,0.52,143,1949,8,235,34,,0.35,2,Mod_Wet
1950-05-24,2097.2053962374075,0.1681287561214043,0.5363624999616009,144,1949,8,236,34,,0.35,2,Mod_Wet
1950-05-25,2072.8635928153626,0.17011927359422258,0.55,145,1949,8,237,34,,0.35,2,Mod_Wet
1950-05-26,2030.4944665019214,0.17369288988720077,0.5670385244281777,146,1949,8,238,34,,0.35,2,Mod_Wet
1950-05-27,1994.5344901318838,0.17672592758782266,0.5823460755000246,147,1949,8,239,35,,0.35,2,Mod_Wet
1950-05-28,1930.281750221705,0.18254066406851016,0.61,148,1949,8,240,35,0.44999999999999996,0.35,2,Mod_Wet
1950-05-29,1846.5762107104333,0.19088295649978979,0.6354234411108085,149,1949,8,241,35,,0.35,2,Mod_Wet
1950-05-30,1799.1907052004233,0.19551693351025595,0.6539529683868501,150,1949,8,242,35,,0.35,2,Mod_Wet
1950-05-31,1780.0030641821481,0.19739335302729544,0.66,151,1949,8,243,35,,0.35,2,Mod_Wet
1950-06-01,1734.32616079843,0.20187072453857263,0.167529030031229,152,1949,9,244,35,,0.44999999999999996,3,Normal
1950-06-02,1669.2622008406313,0.20826939288066762,0.18801249765109038,153,1949,9,245,35,,0.44999999999999996,3,Normal
1950-06-03,1621.90804405122,0.2136963491257615,0.21,154,1949,9,246,36,,0.44999999999999996,3,Normal
1950-06-04,1590.1809585854141,0.21763745482734226,0.23,155,1949,9,247,36,,0.44999999999999996,3,Normal
1950-06-05,1546.4488945183366,0.223786838872161,0.25,156,1949,9,248,36,,0.44999999999999996,3,Normal
1950-06-06,1491.9776575734118,0.2316056023502368,0.28,157,1949,9,249,36,,0.44999999999999996,3,Normal
1950-06-07,1475.2736487962222,0.23353174204309568,0.29,158,1949,9,250,36,,0.44999999999999996,3,Normal
1950-06-08,1462.899644648205,0.23495858878791082,0.2963250296198407,159,1949,9,251,36,0.47,0.44999999999999996,3,Normal
1950-06-09,1419.1791515560512,0.24,0.3103195555533902,160,1949,9,252,36,,0.44999999999999996,3,Normal
1950-06-10,1379.0021279352986,0.24503227654772536,0.33,161,1949,9,253,37,,0.44999999999999996,3,Normal
1950-06-11,1339.3404876040215,0.25,0.35,162,1949,9,254,37,,0.47,3,Normal
1950-06-12,1312.3813467248008,0.25611312814471565,0.37,163,1949,9,255,37,,0.47,3,Normal
1950-06-13,1284.310881683387,0.2620048495691795,0.4,164,1949,9,256,37,,0.47,3,Normal
1950-06-14,1240.7262503951906,0.27,0.43445154447643036,165,1949,9,257,37,,0.47,3,Normal
1950-06-15,1204.2845588525988,0.27891132433049837,0.4668678059693506,166,1949,9,258,37,,0.47,3,Normal
1950-06-16,1175.3661790469923,0.2860947139127389,0.4961479601244362,167,1949,9,259,37,,0.47,3,Normal
1950-06-17,1147.3120589078617,0.29318822436011843,0.52,168,1949,9,260,38,,0.47,3,Normal
1950-06-18,1123.1523461933543,0.29941164389161523,0.54,169,1949,9,261,38,0.52,0.47,3,Normal
1950-06-19,1077.9287392291048,0.3068921808400706,0.5600799340608857,170,1949,9,262,38,,0.47,3,Normal
1950-06-20,1047.345828906835,0.31481521538147955,0.59,171,1949,9,263,38,,0.47,3,Normal
1950-06-21,1026.2101187929525,0.3226370302788774,0.6054435208063763,172,1949,9,264,38,,0.52,3,Normal
1950-06-22,994.9508995225892,0.33229583138183433,0.63,173,1949,9,265,38,,0.52,3,Normal
1950-06-23,971.0195086075217,0.3411436904823867,0.6562929976117415,174,1949,9,266,38,,0.52,3,Normal
1950-06-24,953.7943556779089,0.3462392186643199,0.67,175,1949,9,267,39,,0.52,3,Normal
1950-06-25,919.1681111080468,0.3575386377978356,0.6942908410763288,176,1949,9,268,39,,0.52,3,Normal
1950-06-26,892.9714266533351,0.3687104282330824,0.71,177,1949,9,269,39,,0.52,3,Normal
1950-06-27,863.8446172996254,0.3792440933969982,0.7278830670961149,178,1949,9,270,39,,0.52,3,Normal
1950-06-28,851.3524088367864,0.38650562069146366,0.7367971203540474,179,1949,9,271,39,0.51,0.52,3,Normal
1950-06-29,817.19167764394,0.4012458430517772,0.7616874067824799,180,1949,9,272,39,,0.52,3,Normal
